         MJD         m       dm      uJy  duJy F  err   chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset    duJy_new
59615.571520 19.609992      NaN     19.0    11 c    0    1.51 210.91067 54.31166  1466.68  3781.24 2.45 2.37  58.9 -0.420    19.60 21.51 02a59615o0803c  0x80000           0   13.868769
59619.586609 19.841877      NaN    -27.0    14 c    0    0.87 210.91067 54.31166  4021.45  9602.51 2.54 2.48  49.4 -0.406    19.67 21.67 02a59619o0807c  0x80000           0   16.350619
59619.588435 20.009244      NaN     -6.0    12 c    0    1.18 210.91067 54.31166  4041.40  9642.05 2.57 2.47  50.2 -0.405    19.66 21.67 02a59619o0811c   0x0000           0   14.674561
59619.592559 19.841877      NaN     -4.0    14 c    0    0.96 210.91067 54.31166  3979.06  9562.99 2.64 2.44  46.5 -0.397    19.63 21.67 02a59619o0820c   0x0000           0   16.350619
59619.610269 19.841877      NaN     -3.0    14 c    0    0.94 210.91067 54.31166  3957.81  9680.47 2.66 2.46  42.7 -0.396    19.65 21.62 02a59619o0858c  0x80000           0   16.350619
59639.510262 19.472870      NaN     23.0    12 c    0    0.96 210.91067 54.31166  1834.27  7505.50 2.33 2.28  63.0 -0.428    19.73 21.72 02a59639o0653c   0x0000           0   14.674561
59639.513468 19.674510      NaN     10.0    13 c    0    0.94 210.91067 54.31166  1854.28  7545.70 2.44 2.32  41.7 -0.416    19.69 21.70 02a59639o0660c  0x80000           0   15.502991
59639.516215 20.103715      NaN    -24.0    11 c    0    1.11 210.91067 54.31166  1794.79  7464.61 2.32 2.27  61.4 -0.433    19.71 21.71 02a59639o0666c  0x80000           0   13.868769
59639.522156 19.894850      NaN      7.0    11 c    0    1.17 210.91067 54.31166  1774.75  7580.53 2.35 2.31  71.3 -0.429    19.72 21.72 02a59639o0679c   0x0000           0   13.868769
59643.579606 19.197966      NaN     37.0    13 c    0    1.48 210.91067 54.31166   800.28  3015.99 2.23 2.10   6.4 -0.449    19.23 21.76 02a59643o0746c   0x0000           0   15.502991
59643.582534 19.549093      NaN     16.0    13 c    0    1.37 210.91067 54.31166   778.64  2975.46 2.24 2.12   2.0 -0.448    19.21 21.75 02a59643o0752c   0x0000           0   15.502991
59643.617736 19.696897      NaN    -10.0    16 c    0    0.82 210.91067 54.31166   837.06  3048.95 2.33 2.09  29.9 -0.440    19.25 21.72 02a59643o0823c   0x0000           0   18.092616
59643.623182 19.841877      NaN     -7.0    14 c    0    1.22 210.91067 54.31166   858.15  2927.11 2.25 2.12   8.4 -0.448    19.22 21.71 02a59643o0834c  0x80000           0   16.350619
59647.511394 19.454622      NaN    -16.0    20 c    0    0.88 210.91067 54.31166  9787.43  7555.27 2.70 2.33  86.7 -0.448    18.96 21.75 02a59647o0432c  0x80000           0   21.710429
59647.514333 19.169763      NaN     24.0    18 c    0    1.13 210.91067 54.31166  9808.58  7592.58 2.73 2.33  80.0 -0.441    18.94 21.77 02a59647o0438c  0x80000           0   19.883228
59647.519354 18.079051      NaN    -34.0    71 c    0    0.76 210.91067 54.31166  9749.52  7519.93 2.65 2.37  80.0 -0.450    17.72 20.47 02a59647o0448c   0x0000           0   71.500649
59647.539712 19.351140      NaN    -21.0    22 c    0    1.01 210.91067 54.31166  9734.30  7640.02 2.89 2.56  68.1 -0.421    18.89 21.75 02a59647o0488c  0x80000           0   23.565711
59671.401837 19.841877      NaN    -15.0    14 c    0    1.08 210.91067 54.31166  3610.09  5823.33 2.72 2.52  41.0 -0.395    19.49 21.62 02a59671o0314c   0x0000           0   16.350619
59671.428617 19.841877      NaN     -8.0    14 c    0    1.03 210.91067 54.31166  3644.05  5860.65 2.79 2.53  42.6 -0.393    19.53 21.63 02a59671o0371c  0x80000           0   16.350619
59671.431827 19.652575      NaN      2.0    16 c    0    0.79 210.91067 54.31166  3586.13  5786.32 2.92 2.59  44.1 -0.384    19.45 21.63 02a59671o0378c   0x0000           0   18.092616
59671.437311 19.922338      NaN     -1.0    13 c    0    1.84 210.91067 54.31166  3566.43  5903.10 2.95 2.56  40.6 -0.386    19.42 21.63 02a59671o0390c  0x80000           0   15.502991
59675.445368 16.673947      NaN     30.0   249 c    0    0.98 210.91067 54.31166  1930.76  9627.66 2.52 2.40  40.7 -0.389    16.29 18.27 02a59675o0501c 0x400802           0  249.143217
59675.451766 18.459772      NaN     24.0    42 c    0    0.98 210.91067 54.31166  1910.43  9743.69 2.40 2.35  28.4 -0.458    18.45 20.52 02a59675o0515c  0x80000           0   42.840900
59679.432660 19.256669      NaN     -5.0    24 c    0    0.97 210.91067 54.31166  1967.09  9667.44 2.53 2.39  41.4 -0.436    18.97 20.69 02a59679o0440c   0x0000           0   25.442931
59679.438161 19.051202      NaN     15.0    24 c    0    1.77 210.91067 54.31166  1987.55  9705.60 2.48 2.38  33.3 -0.441    18.97 20.71 02a59679o0452c  0x80000           0   25.442931
59679.439989 19.026525      NaN     23.0    22 c    0    1.38 210.91067 54.31166  1926.55  9625.49 2.48 2.36  33.2 -0.450    18.99 20.72 02a59679o0456c   0x0000           0   23.565711
59679.445014 19.256669      NaN    -38.0    24 c    0    0.95 210.91067 54.31166  1904.56  9743.18 2.48 2.41  30.8 -0.442    19.00 20.75 02a59679o0467c   0x0000           0   25.442931
59695.447397 19.922338      NaN     -7.0    13 c    0    1.27 210.91067 54.31166  8868.69  5221.13 2.73 2.49  32.2 -0.400    19.49 21.38 02a59695o0478c  0x80000           0   15.502991
59695.450623 19.766969      NaN      3.0    14 c    0    1.19 210.91067 54.31166  8849.23  5180.80 2.66 2.39  33.1 -0.403    19.51 21.38 02a59695o0485c   0x0000           0   16.350619
59695.485942 19.841877      NaN     -6.0    14 c    0    1.21 210.91067 54.31166  8899.24  5260.17 2.75 2.44  30.0 -0.390    19.47 21.34 02a59695o0561c   0x0000           0   16.350619
59695.514381 19.115465      NaN     19.0    21 c    0    0.94 210.91067 54.31166  8916.29  5144.64 2.76 2.40  28.4 -0.395    19.02 20.86 02a59695o0622c  0x80000           0   22.634989
59699.416003 15.991351      NaN    188.0   423 c    0    1.23 210.91067 54.31166  3342.93  7100.17 2.64 2.33  24.6 -0.397    15.53 16.82 02a59699o0410c 0x400802           0  423.084321
59699.419220 18.878500      NaN   -113.0    34 c    0    1.11 210.91067 54.31166  3325.76  7064.81 2.59 2.33  26.3 -0.397    18.25 19.68 02a59699o0417c   0x0000           0   35.033452
59699.424739 17.805624      NaN      1.0    91 c    0    0.93 210.91067 54.31166  3381.70  7138.75 2.63 2.33  24.3 -0.400    17.23 18.61 02a59699o0429c   0x0000           0   91.391152
59699.459844 19.569016      NaN     -2.0    18 c    0    1.74 210.91067 54.31166  3387.36  7019.72 2.58 2.25  27.3 -0.396    18.82 20.34 02a59699o0505c  0x80000           0   19.883228
59723.379391 19.401649      NaN     24.0    13 c    0    0.94 210.91067 54.31166  5022.66  4859.10 2.69 2.33  28.8 -0.399    19.57 21.29 02a59723o0312c   0x0000           0   15.502991
59723.382603 19.766969      NaN     -8.0    15 c    0    0.87 210.91067 54.31166  4999.89  4817.92 2.96 2.46  29.7 -0.388    19.52 21.28 02a59723o0319c   0x0000           0   17.214608
59723.388089 19.674510      NaN      7.0    14 c    0    0.83 210.91067 54.31166  5060.84  4896.19 2.69 2.30  28.5 -0.402    19.58 21.25 02a59723o0331c   0x0000           0   16.350619
59723.400898 19.631075      NaN     15.0    12 c    0    1.30 210.91067 54.31166  5079.48  4782.06 2.76 2.37  26.9 -0.397    19.55 21.26 02a59723o0359c  0x80000           0   14.674561
59727.350487 18.142010      NaN    -43.0    67 c    0    1.02 210.91067 54.31166  5027.20  4865.24 2.68 2.28  31.1 -0.398    17.52 18.91 02a59727o0248c   0x0000           0   67.530310
59727.353687 18.816441      NaN     39.0    23 c    0    1.12 210.91067 54.31166  5007.58  4825.86 2.65 2.25  29.9 -0.401    18.58 20.08 02a59727o0255c   0x0000           0   24.501893
59727.360089 17.841885      NaN     76.0    63 c    0    1.30 210.91067 54.31166  5065.49  4901.44 2.64 2.25  30.7 -0.403    17.59 18.92 02a59727o0269c   0x0000           0   63.563690
59727.371522 18.504094      NaN    -18.0    48 c    0    1.02 210.91067 54.31166  5086.25  4784.09 2.81 2.30  31.3 -0.389    18.00 19.43 02a59727o0294c  0x80000           0   48.737488
59731.393020 19.696897      NaN      9.0    13 c    0    1.08 210.91067 54.31166  3613.95  8747.16 2.74 2.67  34.7 -0.390    19.54 21.53 02a59731o0172c  0x80000           0   15.502991
59731.398541 19.609992      NaN     10.0    14 c    0    0.95 210.91067 54.31166  3593.91  8708.00 2.84 2.66  42.2 -0.386    19.56 21.51 02a59731o0184c  0x80000           0   16.350619
59731.401810 19.454622      NaN     18.0    14 c    0    0.84 210.91067 54.31166  3650.52  8784.95 2.61 2.58  46.9 -0.392    19.59 21.52 02a59731o0191c  0x80000           0   16.350619
59731.414645 19.609992      NaN     16.0    12 c    0    1.32 210.91067 54.31166  3668.05  8664.22 2.70 2.54  25.2 -0.395    19.57 21.46 02a59731o0219c  0x80000           0   14.674561
59751.314809 20.009244      NaN    -18.0    12 c    0    0.74 210.91067 54.31166  4522.44  1078.50 2.41 2.29  79.0 -0.428    19.65 21.48 02a59751o0156c  0x80000           0   14.674561
59751.318028 20.321591      NaN    -25.0     9 c    0    1.41 210.91067 54.31166  4502.22  1042.10 2.38 2.26  74.6 -0.429    19.63 21.48 02a59751o0163c   0x0000           0   12.342720
59751.323522 20.171596      NaN      7.0     8 c    0    1.98 210.91067 54.31166  4563.50  1117.29 2.33 2.24  80.5 -0.430    19.66 21.47 02a59751o0175c   0x0000           0   11.633690
59751.334507 20.207197      NaN    -10.0    10 c    0    1.32 210.91067 54.31166  4584.82  1005.06 2.51 2.36  84.5 -0.424    19.64 21.45 02a59751o0199c  0x80000           0   13.089795
59783.267980 19.719755      NaN     14.0    11 c    0    1.61 210.91067 54.31166  1470.44  6781.01 2.40 2.26 -40.1 -0.429    19.57 21.12 02a59783o0058c  0x80000           0   13.868769
59783.271622 19.922338      NaN    -15.0    13 c    0    1.30 210.91067 54.31166  1451.24  6741.94 2.58 2.37 -48.9 -0.423    19.53 21.16 02a59783o0066c   0x0000           0   15.502991
59783.278464 20.103715      NaN     -1.0    11 c    0    1.25 210.91067 54.31166  1507.53  6817.63 2.47 2.26 -47.2 -0.430    19.60 21.20 02a59783o0081c   0x0000           0   13.868769
59783.292955 19.652575      NaN     14.0    12 c    0    1.03 210.91067 54.31166  1526.52  6697.32 2.37 2.17 -49.1 -0.441    19.57 21.12 02a59783o0113c  0x80000           0   14.674561
59787.293213 19.766969      NaN      9.0    12 c    0    1.44 210.91067 54.31166  6739.47  3125.33 2.82 2.75  54.9 -0.404    19.41 21.28 02a59787o0117c   0x0000           0   14.674561
59787.297291 19.696897      NaN    -26.0    16 c    0    0.85 210.91067 54.31166  6719.23  3082.77 2.90 2.84  55.4 -0.387    19.39 21.27 02a59787o0126c   0x0000           0   18.092616
59787.303716 19.841877      NaN     -2.0    14 c    0    0.96 210.91067 54.31166  6776.89  3158.18 2.85 2.76  41.5 -0.391    19.42 21.26 02a59787o0140c  0x80000           0   16.350619
59787.318300 19.743105      NaN      4.0    14 c    0    1.13 210.91067 54.31166  6798.15  3039.97 2.85 2.72  38.4 -0.390    19.44 21.27 02a59787o0172c  0x80000           0   16.350619
59811.240646 18.816441      NaN    -19.0    36 c    0    0.88 210.91067 54.31166  9040.43  6879.03 2.67 2.41  28.6 -0.410    18.72 19.75 02a59811o0025c   0x0000           0   36.977598
59811.243827 19.212347      NaN    -17.0    25 c    0    0.79 210.91067 54.31166  9019.88  6837.16 2.59 2.44  26.7 -0.415    19.14 20.36 02a59811o0032c   0x0000           0   26.388307
59811.251095 19.841877      NaN     -4.0    14 c    0    1.27 210.91067 54.31166  9078.59  6915.23 2.65 2.49  24.9 -0.411    19.43 21.04 02a59811o0048c   0x0000           0   16.350619
59811.262036 19.256669      NaN     24.0    16 c    0    0.97 210.91067 54.31166  9096.88  6797.04 2.61 2.49  24.1 -0.418    19.49 21.14 02a59811o0072c  0x80000           0   18.092616
59819.241262 19.334813      NaN     22.0    15 c    0    1.03 210.91067 54.31166  6579.84   977.48 2.35 2.22  59.2 -0.408    19.14 20.53 02a59819o0037c   0x0000           0   17.214608
59819.246702 20.009244      NaN    -31.0    12 c    0    1.11 210.91067 54.31166  6558.57   937.63 2.35 2.24  85.8 -0.416    19.34 20.93 02a59819o0049c   0x0000           0   14.674561
59819.249867 19.589310      NaN     11.0    14 c    0    1.09 210.91067 54.31166  6619.49  1017.78 2.52 2.40  84.2 -0.399    19.35 21.00 02a59819o0056c   0x0000           0   16.350619
59819.259883 19.743105      NaN     10.0    12 c    0    1.15 210.91067 54.31166  6642.27   900.37 2.40 2.23 -75.0 -0.427    19.37 21.05 02a59819o0078c   0x0000           0   14.674561
59841.218401 18.005163      NaN     63.0    55 c    0    0.82 210.91067 54.31166  6974.86  9571.54 3.07 2.87  65.9 -0.351    17.82 19.42 01a59841o0022c   0x0000           0   55.644791
59841.222104 18.776955      NaN     19.0    31 c    0    1.12 210.91067 54.31166  6995.66  9612.30 3.06 2.87  69.7 -0.351    18.50 20.18 01a59841o0030c   0x0000           0   32.130091
59841.232292 19.302877      NaN     12.0    19 c    0    0.97 210.91067 54.31166  6933.62  9540.58 3.10 2.92  73.1 -0.347    18.98 20.90 01a59841o0052c   0x0000           0   20.792853
59841.238300 19.569016      NaN    -34.0    18 c    0    1.10 210.91067 54.31166  6913.47  9657.44 3.11 2.95  72.0 -0.345    19.00 20.95 01a59841o0065c   0x0000           0   19.883228
59999.634833 18.649074      NaN     33.0    31 c    0    0.92 210.91067 54.31166  9223.98  9018.50 2.78 2.66  59.2 -0.390    18.65 20.44 02a59999o0111c  0x80000           0   32.130091
59999.637641 19.302877      NaN    -37.0    23 c    0    1.19 210.91067 54.31166  9204.72  8976.27 2.79 2.68  51.6 -0.385    18.85 20.68 02a59999o0117c  0x80000           0   24.501893
59999.650179 19.128787      NaN     -8.0    27 c    0    1.23 210.91067 54.31166  9258.89  9056.72 2.80 2.58  41.7 -0.388    18.66 20.40 02a59999o0142c  0x80000           0   28.290329
59999.656837 19.302877      NaN     -3.0    23 c    0    1.07 210.91067 54.31166  9276.04  8937.95 2.74 2.67  55.0 -0.387    18.85 20.61 02a59999o0155c  0x80000           0   24.501893
60048.393577 20.103715      NaN    -17.0    11 c    0    1.21 210.91067 54.31166  5672.86  7365.73 2.59 2.31  44.1 -0.410    19.52 21.42 02a60048o0341c  0x80000           0   13.868769
60048.395386 19.841877      NaN     -2.0    14 c    0    0.89 210.91067 54.31166  5692.89  7404.43 2.59 2.33  43.3 -0.410    19.55 21.42 02a60048o0345c  0x80000           0   16.350619
60048.401280 20.009244      NaN    -25.0    12 c    0    0.87 210.91067 54.31166  5634.16  7327.99 2.64 2.34  41.5 -0.408    19.55 21.43 02a60048o0357c   0x0000           0   14.674561
60048.436787 20.103715      NaN     -1.0    11 c    0    1.12 210.91067 54.31166  5615.83  7447.37 2.60 2.30  36.8 -0.410    19.59 21.48 02a60048o0428c   0x0000           0   13.868769
60050.476350 19.841877      NaN     -5.0    14 c    0    1.17 210.91067 54.31166  7503.18  9050.46 2.56 2.41  41.0 -0.420    19.44 21.13 02a60050o0512c  0x80000           0   16.350619
60050.479980 19.128787      NaN     30.0    17 c    0    1.47 210.91067 54.31166  7483.64  9009.07 2.54 2.42  44.2 -0.415    19.18 20.81 02a60050o0520c  0x80000           0   18.982696
60050.515339 19.841877      NaN      3.0    13 c    0    1.34 210.91067 54.31166  7538.38  9083.79 2.58 2.38  37.7 -0.409    19.51 21.22 02a60050o0595c  0x80000           0   15.502991
60050.521155 19.226921      NaN     29.0    15 c    0    0.81 210.91067 54.31166  7556.45  8963.83 2.62 2.41  36.5 -0.410    19.50 21.21 02a60050o0607c  0x80000           0   17.214608
60052.473293 19.922338      NaN     -4.0    13 c    0    1.20 210.91067 54.31166  5216.47  4849.99 2.42 2.19  34.8 -0.405    19.31 20.97 02a60052o0517c  0x80000           0   15.502991
60052.476484 19.696897      NaN    -17.0    16 c    0    1.31 210.91067 54.31166  5196.85  4810.41 2.52 2.21  29.4 -0.396    19.08 20.78 02a60052o0524c   0x0000           0   18.092616
60052.509238 19.334813      NaN     25.0    14 c    0    0.94 210.91067 54.31166  5256.98  4879.74 2.54 2.21  32.3 -0.401    19.45 21.04 02a60052o0592c  0x80000           0   16.350619
60052.515613 19.841877      NaN    -14.0    14 c    0    1.10 210.91067 54.31166  5278.00  4761.40 2.56 2.21  33.7 -0.395    19.42 20.99 02a60052o0605c   0x0000           0   16.350619
60056.426687 20.009244      NaN    -14.0    12 c    0    1.56 210.91067 54.31166  1326.95  5145.35 2.48 2.28  20.3 -0.422    19.44 21.06 02a60056o0426c  0x80000           0   14.674561
60056.430308 19.631075      NaN      6.0    15 c    0    0.96 210.91067 54.31166  1308.59  5105.01 2.60 2.46  11.9 -0.418    19.37 21.05 02a60056o0434c  0x80000           0   17.214608
60056.465450 19.922338      NaN     -5.0    13 c    0    0.79 210.91067 54.31166  1360.90  5172.75 2.42 2.22  20.1 -0.426    19.49 21.06 02a60056o0509c   0x0000           0   15.502991
60056.470537 19.841877      NaN     -3.0    14 c    0    0.81 210.91067 54.31166  1382.80  5054.04 2.42 2.23  16.9 -0.423    19.47 21.04 02a60056o0520c   0x0000           0   16.350619
60058.400358 19.894850      NaN      1.0    13 c    0    1.51 210.91067 54.31166  5913.32  9504.56 2.76 2.42  41.3 -0.397    19.41 21.02 02a60058o0368c   0x0000           0   15.502991
60058.403081 19.766969      NaN      0.0    15 c    0    0.84 210.91067 54.31166  5934.46  9541.60 2.74 2.41  37.3 -0.401    19.44 21.03 02a60058o0374c  0x80000           0   17.214608
60058.406260 19.674510      NaN      4.0    15 c    0    1.23 210.91067 54.31166  5872.41  9466.18 2.79 2.42  42.0 -0.393    19.44 21.03 02a60058o0381c   0x0000           0   17.214608
60058.412604 19.719755      NaN      5.0    14 c    0    1.05 210.91067 54.31166  5851.62  9585.72 2.73 2.40  39.1 -0.397    19.44 21.03 02a60058o0395c   0x0000           0   16.350619
60076.451715 19.979496      NaN      4.0    11 c    0    1.48 210.91067 54.31166  6747.61   963.90 2.33 2.17 -71.6 -0.423    19.51 21.04 02a60076o0241c   0x0000           0   13.868769
60076.455118 19.609992      NaN     10.0    14 c    0    1.08 210.91067 54.31166  6728.46   926.07 2.31 2.11 -75.2 -0.429    19.50 21.03 02a60076o0248c  0x80000           0   16.350619
60076.458122 20.009244      NaN     -2.0    12 c    0    1.13 210.91067 54.31166  6790.01  1005.73 2.32 2.11 -72.5 -0.428    19.54 21.05 02a60076o0254c   0x0000           0   14.674561
60076.463264 19.351140      NaN     24.0    14 c    0    0.82 210.91067 54.31166  6809.65   883.80 2.30 2.12 -80.2 -0.429    19.48 21.02 02a60076o0264c  0x80000           0   16.350619
60078.380061 20.103715      NaN      3.0    10 c    0    1.13 210.91067 54.31166  3256.42  4964.88 2.32 2.16  25.3 -0.414    19.63 21.30 02a60078o0314c  0x80000           0   13.089795
60078.383226 20.009244      NaN    -10.0    12 c    0    0.88 210.91067 54.31166  3237.12  4929.48 2.29 2.16  18.9 -0.423    19.62 21.30 02a60078o0321c  0x80000           0   14.674561
60078.390093 19.510313      NaN     24.0    11 c    0    0.99 210.91067 54.31166  3295.87  5004.78 2.29 2.15  24.6 -0.417    19.59 21.30 02a60078o0336c   0x0000           0   13.868769
60078.401655 20.321591      NaN    -14.0     9 c    0    1.33 210.91067 54.31166  3316.34  4886.38 2.34 2.16  23.5 -0.418    19.61 21.34 02a60078o0361c   0x0000           0   12.342720
60104.354498 11.582730 0.015700  84510.0  1222 c    0   14.28 210.91067 54.31166  3670.43  8740.97 2.99 2.88 -63.2 -0.394    19.39 21.49 02a60104o0232c  0x80003           0 1222.029191
60104.357235 11.682406 0.018927  77097.0  1344 c    0   14.53 210.91067 54.31166  3653.73  8703.21 2.75 2.72 -56.3 -0.391    19.47 21.49 02a60104o0238c  0x80003           0 1344.026541
60104.363360 11.713868 0.043577  74895.0  3006 c    0    2.29 210.91067 54.31166  3708.50  8775.95 2.83 2.74 -58.7 -0.393    19.45 21.48 02a60104o0251c   0x0002           0 3006.011867
60104.374709 11.982036 0.110181  58504.0  5937 c    0    6.76 210.91067 54.31166  3728.37  8657.18 2.52 2.48   2.0 -0.405    19.54 21.42 02a60104o0275c  0x80002           0 5937.006008
60106.342249 11.427166 0.068264  97529.0  6132 c    0    4.45 210.91067 54.31166  1177.23  5148.33 2.45 2.42  33.4 -0.425    19.58 21.55 02a60106o0209c   0x0002           0 6132.005817
60106.344962 11.436063 0.071868  96733.0  6403 c    0    2.51 210.91067 54.31166  1158.04  5109.98 2.44 2.36  23.2 -0.422    19.66 21.54 02a60106o0215c   0x0002           0 6403.005571
60106.351359 11.385698 0.038875 101326.0  3628 c    0    5.78 210.91067 54.31166  1217.21  5182.62 2.54 2.39  29.8 -0.420    19.62 21.55 02a60106o0228c   0x0002           0 3628.009832
60106.361537 11.431527 0.081706  97138.0  7310 c    0    1.29 210.91067 54.31166  1238.15  5062.48 2.47 2.31  27.4 -0.420    19.50 21.57 02a60106o0250c   0x0002           0 7310.004880
60108.348136 11.428547 0.021803  97405.0  1956 c    0    3.31 210.91067 54.31166  4561.88  1064.20 2.79 2.62 -73.1 -0.417    19.51 21.54 02a60108o0181c   0x0002           0 1956.018237
60108.351005 11.480545 0.029748  92850.0  2544 c    0    1.28 210.91067 54.31166  4542.02  1026.07 2.70 2.53 -73.3 -0.420    19.51 21.54 02a60108o0187c  0x80002           0 2544.014022
60108.358035 11.332840 0.023893 106381.0  2341 c    0    2.50 210.91067 54.31166  4603.65  1100.12 2.78 2.64 -79.2 -0.429    19.49 21.52 02a60108o0202c   0x0002           0 2341.015238
60108.368516 11.316501 0.026019 107994.0  2588 c    0    1.99 210.91067 54.31166  4627.43   982.69 2.65 2.49 -78.0 -0.419    19.55 21.53 02a60108o0224c   0x0002           0 2588.013783
60110.340917 11.622826 0.037379  81446.0  2804 c    0    2.91 210.91067 54.31166   445.83  1384.70 2.59 2.35 -62.8 -0.427    19.61 21.37 02a60110o0205c   0x0002           0 2804.012722
60110.344109 11.460146 0.067776  94611.0  5906 c    0    2.24 210.91067 54.31166   425.64  1344.83 2.50 2.29 -67.9 -0.423    19.61 21.38 02a60110o0212c  0x80002           0 5906.006040
60110.350264 11.659732 0.048712  78724.0  3532 c    0    1.66 210.91067 54.31166   488.67  1418.52 2.57 2.28 -65.7 -0.420    19.62 21.39 02a60110o0225c   0x0002           0 3532.010099
60110.360024 11.568448 0.057755  85629.0  4555 c    0    3.59 210.91067 54.31166   510.48  1297.17 2.55 2.30 -71.6 -0.426    19.61 21.42 02a60110o0246c  0x80002           0 4555.007831
60112.338011 12.106531 0.050056  52166.0  2405 c    0   11.17 210.91067 54.31166  7187.75  6909.71 2.43 2.31  35.5 -0.416    19.58 21.21 02a60112o0198c  0x80003           0 2405.014832
60112.340762 12.164716 0.046048  49444.0  2097 c    0   12.41 210.91067 54.31166  7168.53  6869.25 2.47 2.30  31.3 -0.413    19.60 21.21 02a60112o0204c  0x80003           0 2097.017011
60112.347606 12.177283 0.049183  48875.0  2214 c    0   12.77 210.91067 54.31166  7226.61  6947.42 2.46 2.33  38.7 -0.409    19.56 21.19 02a60112o0218c  0x80003           0 2214.016112
60112.357364 12.029666 0.061061  55993.0  3149 c    0    4.62 210.91067 54.31166  7245.50  6829.42 2.45 2.31  33.5 -0.417    19.54 21.20 02a60112o0239c  0x80002           0 3149.011328
60114.339886 11.820821 0.152920  67869.0  9559 c    0    4.13 210.91067 54.31166  2854.85  2846.34 2.29 2.24  59.5 -0.419    19.65 21.50 02a60114o0196c  0x80002           0 9559.003732
60114.342607 11.987338 0.048749  58219.0  2614 c    0    7.52 210.91067 54.31166  2835.28  2808.98 2.25 2.24 -65.7 -0.424    19.65 21.49 02a60114o0202c   0x0002           0 2614.013646
60114.348296 11.927777 0.057216  61502.0  3241 c    0    4.16 210.91067 54.31166  2895.72  2883.44 2.29 2.24  63.3 -0.421    19.65 21.49 02a60114o0214c  0x80002           0 3241.011006
60114.358085 11.790066 0.058611  69819.0  3769 c    0    4.23 210.91067 54.31166  2916.48  2761.89 2.23 2.22 -81.8 -0.420    19.66 21.47 02a60114o0235c   0x0002           0 3769.009464
60116.339708 11.714549 0.056602  74848.0  3902 c    0    9.10 210.91067 54.31166  1521.74  6773.57 2.31 2.23 -24.7 -0.429    19.55 21.20 02a60116o0198c   0x0002           0 3902.009142
60116.344174 11.675654 0.108297  77578.0  7738 c    0    2.38 210.91067 54.31166  1503.05  6735.13 2.26 2.17 -27.2 -0.433    19.57 21.19 02a60116o0207c   0x0002           0 7738.004610
60116.349415 11.864348 0.082843  65202.0  4975 c    0    7.93 210.91067 54.31166  1559.18  6807.58 2.30 2.23 -12.4 -0.429    19.56 21.14 02a60116o0218c   0x0002           0 4975.007170
60116.364519 11.827062 0.084890  67480.0  5276 c    0    5.77 210.91067 54.31166  1581.46  6687.93 2.31 2.21   3.3 -0.428    19.48 21.10 02a60116o0249c   0x0002           0 5276.006761
60134.310773 12.174177 0.002481  49015.0   112 c    0  126.86 210.91067 54.31166  2061.61  4096.82 2.38 2.35 -86.6 -0.423    18.46 19.86 02a60134o0139c  0x80001           0  112.318043
60134.314764 12.208449 0.002378  47492.0   104 c    0  106.81 210.91067 54.31166  2040.89  4056.41 2.57 2.42  38.1 -0.410    18.52 19.93 02a60134o0147c   0x0001           0  104.342430
60134.319920 12.170087 0.002383  49200.0   108 c    0  134.81 210.91067 54.31166  2099.25  4131.08 2.42 2.39 -67.7 -0.421    18.48 19.90 02a60134o0158c   0x0001           0  108.329787
60134.333832 12.194457 0.002347  48108.0   104 c    0  181.86 210.91067 54.31166  2114.16  4011.59 2.46 2.43 -60.6 -0.420    18.47 19.97 02a60134o0188c   0x0001           0  104.342430
60136.289860 12.230784 0.002520  46525.0   108 c    0  181.00 210.91067 54.31166   198.07  8569.75 3.36 2.68 -54.7 -0.411    18.40 20.12 02a60136o0094c   0x0001           0  108.329787
60136.293586 12.268925 0.006188  44919.0   256 c    0    7.97 210.91067 54.31166   179.23  8529.24 3.40 2.61 -56.0 -0.415    16.74 18.31 02a60136o0102c   0x0002           0  256.139303
60136.299836 12.232512 0.008508  46451.0   364 c    0    5.57 210.91067 54.31166   233.22  8605.12 3.38 2.74 -52.1 -0.411    16.02 17.46 02a60136o0115c 0x400802           0  364.097985
60136.310473 12.192540 0.014126  48193.0   627 c    0    2.07 210.91067 54.31166   252.94  8481.62 3.03 2.37 -56.5 -0.432    16.30 17.72 02a60136o0138c 0x400802           0  627.056890
60136.315163 12.138380 0.005058  50658.0   236 c    0   15.95 210.91067 54.31166  9311.56  8545.52 3.17 2.82 -63.4 -0.480    17.07 18.55 02a60136o0148c  0x80003           0  236.151102
60136.327032 12.270860 0.005061  44839.0   209 c    0    9.90 210.91067 54.31166  9327.81  8429.13 3.22 2.87 -66.4 -0.382    17.18 18.60 02a60136o0173c  0x80002           0  209.170607
60138.289206 12.276079 0.001727  44624.0    71 c    0   93.28 210.91067 54.31166  3788.23  1822.19 3.46 3.28 -70.7 -0.391    18.95 20.89 02a60138o0092c   0x0001           0   71.500649
60138.292410 12.319971 0.001773  42856.0    70 c    0   28.61 210.91067 54.31166  3769.67  1781.60 3.84 3.70 -72.0 -0.361    18.90 20.94 02a60138o0099c  0x80001           0   70.507750
60138.298194 12.270231 0.001839  44865.0    76 c    0   61.25 210.91067 54.31166  3829.42  1858.73 3.26 3.13 -74.9 -0.378    18.89 20.70 02a60138o0111c  0x80001           0   76.467920
