         MJD         m       dm     uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask     duJy_new
57798.542136 18.900000      NaN     7.0    31.0   o  0.0   1.32 210.92212 54.30498  7045.98   947.64 3.56 3.40 -79.3 -0.458    18.83 19.81 02a57798o0668o   0x0000    32.858109
57798.555288 19.089302      NaN   -35.0    28.0   o  0.0   1.34 210.92212 54.30498  6990.27   872.94 3.58 3.44 -77.3 -0.466    18.84 19.86 02a57798o0692o   0x0000    30.044223
57798.561715 18.094452      NaN   -96.0    70.0   o  0.0   1.09 210.92212 54.30498  3354.25  8168.36 4.06 3.63  84.2 -0.919    18.65 20.07 01a57798o0648o  0x80000    70.842468
57798.568326 19.014394      NaN   -16.0    30.0   o  0.0   1.00 210.92212 54.30498  6968.61   994.43 3.57 3.44 -76.8 -0.461    18.86 19.91 02a57798o0716o  0x80000    31.916380
57798.574354 17.564935      NaN   123.0    73.0   o  0.0   1.17 210.92212 54.30498  3341.38  8127.48 4.14 3.70 -88.9 -0.897    18.65 20.10 01a57798o0670o  0x80000    73.808233
57798.581167 19.089302      NaN    -2.0    28.0   o  0.0   1.13 210.92212 54.30498  7012.11   935.77 3.58 3.48 -82.7 -0.458    18.87 19.91 02a57798o0740o   0x0000    30.044223
57798.589598 17.740268      NaN    42.0    83.0   o  0.0   1.07 210.92212 54.30498  3396.17  8200.85 4.00 3.58 -83.5 -0.949    18.70 20.11 01a57798o0696o  0x80000    83.711739
57798.604751 17.990970      NaN    15.0    72.0   o  0.0   1.03 210.92212 54.30498  3404.34  8080.61 4.20 3.77 -86.5 -0.879    18.64 20.12 01a57798o0722o  0x80000    72.819333
57798.618994 17.990970      NaN   -37.0    77.0   o  0.0   0.93 210.92212 54.30498  3361.80  8137.15 4.05 3.62 -84.1 -0.935    18.70 20.15 01a57798o0748o  0x80000    77.766672
57801.672938 16.126054      NaN  -385.0   429.0   o  0.0   1.03 210.92212 54.30498  6385.19  3054.28 3.60 3.56   5.7 -0.802    16.85 18.00 01a57801o0797o 0x400802   429.138271
57802.557770 19.169763      NaN   -20.0    26.0   o  0.0   0.91 210.92212 54.30498  7858.51  9770.36 3.27 2.96 -41.0 -0.449    19.13 20.45 02a57802o0613o   0x0000    28.189632
57802.572754 18.955691      NaN     5.0    30.0   o  0.0   0.84 210.92212 54.30498  7880.89  9808.97 3.75 3.71 -63.8 -0.454    19.06 20.48 02a57802o0641o  0x80000    31.916380
57802.586150 18.767304      NaN    35.0    26.0   o  0.0   0.88 210.92212 54.30498  7824.11  9731.88 3.68 3.62 -63.1 -0.464    19.04 20.45 02a57802o0665o   0x0000    28.189632
