         MJD         m       dm  uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57786.566299 19.038793      NaN   28    20 c    0   0.95 210.90448 54.32038  8083.31   105.65 3.90 3.68  12.5 -0.447    19.82 21.92 02a57786o0512c   0x0000  21.710429
57786.576403 19.696897      NaN  -26    16 c    0   1.17 210.90448 54.32038  9336.93  9945.86 3.97 3.59 -88.6 -0.419    19.82 21.94 02a57786o0531c  0x80000  18.092616
57786.579012 19.401649      NaN  -24    21 c    0   0.97 210.90448 54.32038  8095.58   146.21 3.88 3.68  17.0 -0.448    19.85 21.96 02a57786o0536c   0x0000  22.634989
57786.589214 19.183773      NaN   23    18 c    0   0.82 210.90448 54.32038  9278.78  9870.42 3.94 3.57 -90.0 -0.429    19.83 21.94 02a57786o0555c   0x0000  19.883228
57786.591848 19.351140      NaN  -24    22 c    0   1.02 210.90448 54.32038  8039.86    70.49 3.91 3.71  15.2 -0.450    19.68 21.79 02a57786o0560c  0x80000  23.565711
57786.602149 18.826541      NaN   35    24 c    0   1.07 210.90448 54.32038  9256.04  9992.11 3.98 3.64  85.5 -0.433    19.48 21.55 02a57786o0579c   0x0000  25.442931
57786.604786 18.606822      NaN   59    24 c    0   0.90 210.90448 54.32038  8028.53   191.66 3.88 3.76  18.5 -0.442    19.84 21.98 02a57786o0584c  0x80000  25.442931
57786.615038 19.696897      NaN  -22    16 c    0   1.24 210.90448 54.32038  9300.99  9933.40 3.95 3.59  86.1 -0.426    19.78 21.88 02a57786o0603c   0x0000  18.092616
57786.617646 19.454622      NaN  -10    20 c    0   1.10 210.90448 54.32038  8062.90   135.09 3.90 3.74  24.3 -0.449    19.84 21.99 02a57786o0608c  0x80000  21.710429
57806.543426 19.569016      NaN  -42    18 c    0   1.11 210.90448 54.32038  9185.77  1288.17 3.85 3.71  59.6 -0.446    19.76 21.82 02a57806o0606c  0x80000  19.883228
57806.546470 19.454622      NaN  -27    20 c    0   0.86 210.90448 54.32038  9212.03  1325.33 3.98 3.84  54.8 -0.429    19.74 21.83 02a57806o0612c  0x80000  21.710429
57806.563479 19.631075      NaN  -12    17 c    0   1.19 210.90448 54.32038  9154.58  1252.59 4.05 3.88  51.9 -0.427    19.76 21.89 02a57806o0643c  0x80000  18.982696
57806.577726 19.454622      NaN   -5    20 c    0   0.81 210.90448 54.32038  9134.21  1371.76 3.91 3.72  64.8 -0.441    19.76 21.84 02a57806o0669c  0x80000  21.710429
57806.591596 19.302877      NaN    9    20 c    0   1.04 210.90448 54.32038  9184.29  1311.04 3.91 3.71  60.5 -0.439    19.72 21.75 02a57806o0695c   0x0000  21.710429
57834.492888 19.256669      NaN   15    19 c    0   0.73 210.90448 54.32038  8086.50  3356.52 3.99 3.71  87.7 -0.381    19.07 21.15 02a57834o0443c  0x80000  20.792853
57834.503330 19.401649      NaN  -15    21 c    0   0.95 210.90448 54.32038  2396.05  7054.74 3.82 3.69  44.5 -0.427    19.11 21.19 02a57834o0463c   0x0000  22.634989
57834.527024 19.128787      NaN    9    24 c    0   0.72 210.90448 54.32038  2443.36  7130.74 3.81 3.67  46.0 -0.424    19.04 21.02 02a57834o0506c   0x0000  25.442931
57834.542612 19.128787      NaN  -39    27 c    0   0.66 210.90448 54.32038  2462.55  7015.60 4.01 3.88  51.7 -0.408    18.92 20.83 02a57834o0535c  0x80000  28.290329
57834.554663 19.271854      NaN    2    23 c    0   1.04 210.90448 54.32038  2417.46  7076.99 4.05 3.88  49.4 -0.393    18.86 20.73 02a57834o0557c   0x0000  24.501893
