         MJD         m  dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57746.669931 18.431198 NaN   28.0  42.0   c  0.0   1.05 210.89922 54.31833   382.21  2314.20 4.32 4.15  80.2 -0.358    18.45 19.40 02a57746o0927c   0x0000  42.840900
57778.570698 19.569016 NaN  -25.0  18.0   c  0.0   0.90 210.89922 54.31833  9092.86 10190.14 4.12 3.71 -88.1 -0.431    19.77 21.82 02a57778o0568c  0x80000  19.883228
57778.576629 19.241693 NaN    7.0  22.0   c  0.0   0.90 210.89922 54.31833  7868.55   388.97 4.00 3.78  15.0 -0.455    19.75 21.80 02a57778o0578c  0x80000  23.565711
57778.584061 19.569016 NaN   -3.0  18.0   c  0.0   1.04 210.89922 54.31833  9106.22 10231.60 4.08 3.68 -88.1 -0.432    19.77 21.81 02a57778o0592c  0x80000  19.883228
57778.589437 19.454622 NaN  -21.0  20.0   c  0.0   0.83 210.89922 54.31833  7880.82   429.87 3.94 3.77  17.9 -0.452    19.77 21.82 02a57778o0602c  0x80000  21.710429
57778.596885 19.401649 NaN   -9.0  21.0   c  0.0   0.79 210.89922 54.31833  9048.87 10157.57 4.09 3.73  89.5 -0.433    19.78 21.83 02a57778o0616c 0x400400  22.634989
57778.602290 19.334813 NaN    7.0  20.0   c  0.0   1.02 210.89922 54.31833  7838.31   354.50 3.95 3.73  14.9 -0.453    19.79 21.85 02a57778o0626c  0x80000  21.710429
57778.609876 19.569016 NaN    3.0  17.0   c  0.0   1.23 210.89922 54.31833  9026.75 10278.73 4.04 3.68 -88.5 -0.432    19.80 21.86 02a57778o0640c  0x80000  18.982696
57778.615190 19.226921 NaN   20.0  18.0   c  0.0   0.97 210.89922 54.31833  7817.74   478.18 3.84 3.67  17.4 -0.453    19.81 21.88 02a57778o0650c  0x80000  19.883228
57778.622705 19.318728 NaN   17.0  17.0   c  0.0   0.83 210.89922 54.31833  9072.23 10219.23 3.98 3.63 -89.0 -0.436    19.82 21.89 02a57778o0664c  0x80000  18.982696
57778.628048 19.454622 NaN  -21.0  20.0   c  0.0   1.09 210.89922 54.31833  7851.85   419.09 3.99 3.81  15.1 -0.447    19.77 21.86 02a57778o0674c  0x80000  21.710429
57782.565439 19.696897 NaN   -2.0  16.0   c  0.0   1.08 210.89922 54.31833  8304.37  1388.94 3.86 3.76  84.2 -0.417    19.82 21.96 02a57782o0717c  0x80000  18.092616
57782.579866 19.510313 NaN  -16.0  19.0   c  0.0   0.73 210.89922 54.31833  8326.31  1428.86 3.89 3.75 -88.4 -0.409    19.84 21.99 02a57782o0743c  0x80000  20.792853
57782.593858 19.696897 NaN  -35.0  16.0   c  0.0   0.94 210.89922 54.31833  8270.01  1355.80 3.81 3.67  86.8 -0.414    19.88 22.03 02a57782o0769c  0x80000  18.092616
57782.607900 19.384550 NaN   13.0  17.0   c  0.0   1.10 210.89922 54.31833  8247.06  1479.39 3.93 3.77  83.5 -0.405    19.81 21.96 02a57782o0795c  0x80000  18.982696
57782.621826 19.631075 NaN   -8.0  17.0   c  0.0   0.97 210.89922 54.31833  8295.57  1421.27 3.86 3.71  85.7 -0.415    19.84 21.99 02a57782o0821c  0x80000  18.982696
57786.563706 19.569016 NaN  -19.0  18.0   c  0.0   0.94 210.89922 54.31833  9319.98  9909.86 3.91 3.51 -86.1 -0.427    19.80 21.89 02a57786o0507c   0x0000  19.883228
57786.566299 19.002397 NaN   28.0  21.0   c  0.0   0.83 210.89922 54.31833  8077.42   109.93 3.90 3.68  12.5 -0.447    19.82 21.92 02a57786o0512c   0x0000  22.634989
57786.576403 19.226921 NaN   23.0  17.0   c  0.0   0.98 210.89922 54.31833  9331.15  9950.15 3.97 3.59 -88.6 -0.419    19.82 21.94 02a57786o0531c  0x80000  18.982696
57786.579012 19.401649 NaN  -25.0  21.0   c  0.0   1.00 210.89922 54.31833  8089.69   150.48 3.88 3.68  16.9 -0.448    19.85 21.96 02a57786o0536c   0x0000  22.634989
57786.589214 19.631075 NaN  -25.0  17.0   c  0.0   1.12 210.89922 54.31833  9273.00  9874.70 3.94 3.57 -90.0 -0.430    19.83 21.94 02a57786o0555c   0x0000  18.982696
57786.591848 19.256669 NaN   12.0  20.0   c  0.0   1.15 210.89922 54.31833  8033.97    74.76 3.91 3.71  15.2 -0.450    19.68 21.79 02a57786o0560c  0x80000  21.710429
