         MJD         m       dm      uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask     duJy_new
57766.640067 18.729535      NaN    -20.0    39.0   o  0.0   1.01 210.89571 54.30804  8227.85  2349.91 3.58 3.27  86.6 -0.476    18.57 19.35 02a57766o0811o   0x0000    40.492658
57774.572690 19.351140      NaN    -20.0    22.0   o  0.0   0.92 210.89571 54.30804  7886.00  3270.39 3.67 3.42  87.4 -0.423    19.28 20.84 02a57774o0747o   0x0000    24.549039
57774.585373 19.026525      NaN     32.0    19.0   o  0.0   1.30 210.89571 54.30804  7908.39  3309.78 3.62 3.31  87.6 -0.432    19.32 20.87 02a57774o0771o   0x0000    21.901035
57774.598083 19.454622      NaN    -10.0    20.0   o  0.0   1.27 210.89571 54.30804  7853.12  3236.03 3.58 3.29  88.7 -0.439    19.33 20.88 02a57774o0795o   0x0000    22.774006
57774.610853 19.454622      NaN     -6.0    20.0   o  0.0   1.19 210.89571 54.30804  7832.69  3357.14 3.55 3.24  89.9 -0.440    19.34 20.89 02a57774o0819o   0x0000    22.774006
57774.623493 19.454622      NaN     -8.0    20.0   o  0.0   1.09 210.89571 54.30804  7876.56  3298.08 3.55 3.26  86.6 -0.443    19.35 20.90 02a57774o0843o   0x0000    22.774006
57794.512274 18.598565      NaN    -64.0    44.0   o  0.0   1.26 210.89571 54.30804  9390.65  1058.52 3.62 3.25  83.4 -0.482    18.37 19.00 02a57794o0591o   0x0000    45.328306
57794.523666 18.459772      NaN     12.0    46.0   o  0.0   1.16 210.89571 54.30804   170.11   973.07 3.99 3.73 -89.6 -0.428    18.35 19.00 02a57794o0611o   0x0000    47.272141
57794.525313 18.519279      NaN      7.0    45.0   o  0.0   1.44 210.89571 54.30804  9401.07  1098.55 3.68 3.32  82.2 -0.491    18.34 19.00 02a57794o0614o   0x0000    46.299626
57794.536683 18.280067      NaN    -23.0    59.0   o  0.0   1.06 210.89571 54.30804   192.28  1014.64 3.94 3.66  88.0 -0.443    18.20 18.84 02a57794o0634o   0x0000    59.997128
57794.538476 17.093415      NaN   -215.0   176.0   o  0.0   1.38 210.89571 54.30804  9342.09  1025.18 3.60 3.25  85.8 -0.546    16.86 16.79 02a57794o0637o 0x400802   176.336767
57794.542087 18.063866      NaN   -105.0    72.0   o  0.0   0.95 210.89571 54.30804  2514.72   498.99 3.93 3.81 -69.8 -0.669    18.26 19.26 01a57794o0644o   0x0000    72.819333
57794.544733 17.766704      NaN     53.0    77.0   o  0.0   0.96 210.89571 54.30804  3704.32 10291.41 3.45 3.36  -3.2 -0.708    18.31 19.30 01a57794o0649o  0x80000    77.766672
57794.549409 18.317510      NaN    -58.0    57.0   o  0.0   1.26 210.89571 54.30804   130.52   931.17 3.95 3.63  89.6 -0.404    18.14 18.77 02a57794o0657o   0x0000    58.031503
57794.551239 17.303777      NaN    150.0    95.0   o  0.0   1.11 210.89571 54.30804  9329.82  1146.07 3.66 3.26  85.8 -0.479    17.67 18.01 02a57794o0660o   0x0000    95.622462
57794.554417 18.063866      NaN   -100.0    72.0   o  0.0   1.07 210.89571 54.30804  2487.45   460.46 3.89 3.75 -67.2 -0.671    18.30 19.28 01a57794o0667o   0x0000    72.819333
57794.557073 18.019544      NaN    -33.0    75.0   o  0.0   1.30 210.89571 54.30804  3682.42 10251.69 3.32 3.25  10.3 -0.720    18.36 19.33 01a57794o0672o   0x0000    75.786907
57794.561701 17.233705      NaN    203.0    87.0   o  0.0   2.39 210.89571 54.30804   107.60  1049.31 3.90 3.63  89.6 -0.426    17.83 18.24 02a57794o0680o   0x0000    87.679275
