         MJD         m       dm   uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57834.492888 19.436675      NaN     7    18 c    0   0.93 210.91067 54.3211  8093.47  3354.87 3.99 3.71  87.7 -0.381    19.07 21.15 02a57834o0443c  0x80000  19.883228
57834.503330 19.454622      NaN   -19    20 c    0   1.03 210.91067 54.3211  2389.08  7056.40 3.82 3.69  44.4 -0.427    19.11 21.19 02a57834o0463c   0x0000  21.710429
57834.527024 18.990530      NaN    20    24 c    0   0.73 210.91067 54.3211  2436.39  7132.39 3.82 3.67  46.0 -0.424    19.04 21.02 02a57834o0506c   0x0000  25.442931
57834.542612 19.287255      NaN     1    23 c    0   0.90 210.91067 54.3211  2455.58  7017.24 4.01 3.88  51.6 -0.408    18.92 20.83 02a57834o0535c  0x80000  24.501893
57834.554663 19.115465      NaN    13    23 c    0   1.04 210.91067 54.3211  2410.49  7078.64 4.05 3.88  49.4 -0.393    18.86 20.73 02a57834o0557c   0x0000  24.501893
57838.492206 19.038793      NaN    25    21 c    0   1.13 210.91067 54.3211   130.26   606.63 4.43 4.38 -73.6 -0.377    19.01 21.19 02a57838o0454c  0x80000  22.634989
57838.492735 19.351140      NaN    -3    22 c    0   1.10 210.91067 54.3211  1491.95 10415.58 4.33 4.18  26.0 -0.383    19.04 21.20 02a57838o0455c   0x0000  23.565711
57838.494486 18.748255      NaN    40    25 c    0   0.78 210.91067 54.3211  9019.24    73.25 4.03 3.88  39.1 -0.448    19.06 21.21 02a57838o0458c  0x80000  26.388307
57838.495005 18.944322      NaN    33    21 c    0   1.35 210.91067 54.3211 10382.78  9885.51 4.46 4.08  80.9 -0.413    19.01 21.18 02a57838o0459c  0x80000  22.634989
57838.505700 19.155932      NaN    10    23 c    0   1.06 210.91067 54.3211 10311.32  9810.33 4.42 4.09  82.0 -0.403    19.02 21.17 02a57838o0479c  0x80000  24.501893
57838.524714 19.197966      NaN    16    20 c    0   0.90 210.91067 54.3211   188.81   523.44 4.25 4.18 -14.6 -0.373    19.03 21.14 02a57838o0515c  0x80000  21.710429
