         MJD         m       dm    uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask     duJy_new
57598.273753 19.026525      NaN     14    25 o    0   1.09 210.91067 54.3211  3912.07  8853.58 4.32 3.97 -67.4 -0.422    19.06 20.87 02a57598o0077o  0x80000    27.270044
57598.286435 19.169763      NaN    -24    26 o    0   1.09 210.91067 54.3211  3966.82  8929.78 4.27 3.92 -68.9 -0.436    19.06 20.87 02a57598o0103o  0x80000    28.189632
57598.302465 18.481707      NaN     60    29 o    0   1.02 210.91067 54.3211  3989.75  8807.88 4.60 4.18 -71.4 -0.416    18.98 20.86 02a57598o0136o  0x80000    30.978304
57598.311407 19.128787      NaN    -11    27 o    0   1.30 210.91067 54.3211  3956.77  8868.17 4.57 4.15 -69.5 -0.450    18.96 20.84 02a57598o0154o  0x80000    29.114521
57613.253769 18.757738      NaN    -10    38 o    0   1.05 210.91067 54.3211  2767.97  8689.91 3.66 3.62  52.9 -0.444    18.68 20.28 02a57613o0050o   0x0000    39.530435
57613.267021 18.786693      NaN    -28    37 o    0   1.24 210.91067 54.3211  1651.40  8694.38 3.77 3.73 -75.7 -0.456    18.65 20.29 02a57613o0075o   0x0000    38.570135
57613.286519 18.702047      NaN     -6    40 o    0   1.04 210.91067 54.3211  1703.04  8766.94 3.80 3.68 -55.4 -0.451    18.59 20.15 02a57613o0111o  0x80000    41.456668
57613.295862 18.566153      NaN     13    41 o    0   0.89 210.91067 54.3211  1725.13  8646.19 3.71 3.55 -52.7 -0.468    18.58 20.10 02a57613o0129o  0x80000    42.422345
57613.300693 18.649074      NaN    -48    42 o    0   1.20 210.91067 54.3211  1689.08  8705.92 3.62 3.45 -57.3 -0.469    18.58 20.04 02a57613o0138o  0x80000    43.389576
57617.259169 17.403024      NaN     94   101 o    0   0.99 210.91067 54.3211 10267.13  8550.84 4.92 3.22  87.7 -0.486    18.31 19.62 02a57617o0071o  0x80000   101.585704
57617.268637 17.411259      NaN     88   102 o    0   1.04 210.91067 54.3211 10241.50  8509.06 4.95 3.23  87.5 -0.493    18.29 19.58 02a57617o0089o   0x0000   102.579995
57617.277966 17.357499      NaN    114   100 o    0   0.82 210.91067 54.3211  1064.75  8456.42 4.05 3.29 -57.1 -0.520    18.16 19.35 02a57617o0107o   0x0000   100.591527
57617.285399 17.199161      NaN    176   101 o    0   1.38 210.91067 54.3211 10296.78  8589.43 5.18 3.23  87.8 -0.478    18.23 19.49 02a57617o0121o   0x0000   101.585704
57617.296271 17.318857      NaN     96   111 o    0   1.14 210.91067 54.3211 10317.65  8472.41 5.23 3.27  86.9 -0.448    18.20 19.42 02a57617o0142o  0x80000   111.533203
57617.300548 17.148241      NaN    115   129 o    0   0.89 210.91067 54.3211 10271.21  8527.10 5.28 3.28  89.7 -0.514    18.18 19.42 02a57617o0150o   0x0000   129.459087
57620.277061 16.740207      NaN     74   219 o    0   0.14 210.91067 54.3211 10461.13  9032.69 4.76 3.43  85.9 -0.511    18.50 19.93 02a57620o0085o  0x80002   219.270735
57620.286887 18.005163      NaN    -87    76 o    0   0.83 210.91067 54.3211 10434.32  8992.85 4.92 3.51  85.3 -0.518    18.39 19.81 02a57620o0103o  0x80000    76.776659
57620.299398 16.312427      NaN     94   330 o    0   0.15 210.91067 54.3211 10489.21  9075.17 5.16 3.65  87.0 -0.503    18.30 19.68 02a57620o0127o 0x400802   330.179732
57762.575567 19.128787      NaN    -39    27 o    0   0.95 210.91067 54.3211  6048.59  2423.39 3.59 3.51 -75.5 -0.429    18.96 20.19 02a57762o0748o   0x0000    29.114521
57762.587569 19.351140      NaN     -7    22 o    0   1.06 210.91067 54.3211  6069.31  2465.03 3.55 3.41 -81.6 -0.435    19.22 20.65 02a57762o0770o   0x0000    24.549039
57762.598663 19.631075      NaN    -13    17 o    0   1.30 210.91067 54.3211  6014.14  2389.38 3.56 3.44 -76.0 -0.433    19.50 21.20 02a57762o0791o   0x0000    20.190476
57762.609868 19.142275      NaN     23    19 o    0   1.04 210.91067 54.3211  5989.63  2506.84 3.53 3.41 -83.7 -0.432    19.58 21.35 02a57762o0812o  0x80000    21.901035
57762.621499 19.419021      NaN      2    20 o    0   0.93 210.91067 54.3211  6033.84  2449.08 3.59 3.46 -82.8 -0.430    19.55 21.33 02a57762o0834o  0x80000    22.774006
57766.588053 18.649074      NaN     -9    42 o    0   0.92 210.91067 54.3211  8267.30  2294.57 3.54 3.21  87.7 -0.479    18.50 19.21 02a57766o0718o   0x0000    43.389576
