         MJD         m       dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57605.277177 18.598565      NaN  -70.0  44.0   c  0.0   1.00 210.89571 54.30804  4052.79  7013.95 5.25 5.14  64.5 -0.324    18.70 21.72 02a57605o0085c 0x400500  44.803379
57605.290850 19.302877      NaN    9.0  20.0   c  0.0   1.28 210.89571 54.30804  4076.46  6897.87 4.91 4.71 -64.6 -0.355    19.19 21.41 02a57605o0109c  0x80000  21.710429
57605.303123 19.569016      NaN  -16.0  18.0   c  0.0   1.19 210.89571 54.30804  4031.14  6953.69 4.12 3.93 -60.1 -0.388    19.35 21.41 02a57605o0133c  0x80000  19.883228
57609.251150 18.900000      NaN   19.0  27.0   c  0.0   1.11 210.89571 54.30804  1313.77 10113.78 4.18 3.78 -54.7 -0.425    19.04 20.57 02a57609o0045c   0x0000  28.290329
57609.257024       NaN      NaN    NaN   NaN NaN  NaN    NaN       NaN      NaN      NaN      NaN  NaN  NaN   NaN    NaN      NaN   NaN            NaN  0x80003        NaN
57609.260345 19.051202      NaN  -16.0  29.0   c  0.0   0.73 210.89571 54.30804  1289.97 10072.25 4.24 3.89 -54.1 -0.430    19.15 20.84 02a57609o0061c   0x0000  30.205012
57609.274446 18.978793      NaN   15.0  26.0   c  0.0   1.10 210.89571 54.30804  1345.12 10148.05 4.23 4.00 -55.2 -0.431    19.15 20.86 02a57609o0086c  0x80000  27.337570
57609.275582 15.285600      NaN 1159.0 544.0   c  0.0   0.15 210.89571 54.30804 10525.24 10196.32 5.08 4.03  81.4 -0.383    19.23 20.97 02a57609o0088c 0x400102 544.065568
57609.283416 19.212347      NaN  -24.0  25.0   c  0.0   1.25 210.89571 54.30804  1357.01 10025.20 4.35 3.86 -54.8 -0.414    19.11 20.83 02a57609o0102c  0x80000  26.388307
57609.293767 18.990530      NaN    8.0  28.0   c  0.0   0.95 210.89571 54.30804  1320.76 10089.46 4.49 3.94 -54.1 -0.405    19.06 20.79 02a57609o0120c   0x0000  29.246243
57746.613969 19.155932      NaN   25.0  18.0   c  0.0   1.08 210.89571 54.30804  9598.93  2386.70 4.06 3.82  81.9 -0.422    19.61 21.65 02a57746o0819c  0x80000  19.883228
57746.625461 19.569016      NaN   -4.0  18.0   c  0.0   1.12 210.89571 54.30804  9609.31  2426.32 4.08 3.83  80.9 -0.420    19.61 21.63 02a57746o0841c  0x80000  19.883228
57746.627011 19.569016      NaN  -17.0  18.0   c  0.0   1.03 210.89571 54.30804   400.95  2315.26 4.23 4.16 -88.7 -0.368    19.54 21.57 02a57746o0844c   0x0000  19.883228
57746.636855 19.569016      NaN  -34.0  18.0   c  0.0   1.05 210.89571 54.30804  9553.77  2353.41 4.24 4.02  81.1 -0.403    19.60 21.66 02a57746o0863c   0x0000  19.883228
57746.638445 19.334813      NaN   16.0  17.0   c  0.0   1.03 210.89571 54.30804   413.57  2355.45 4.28 4.21  85.9 -0.364    19.56 21.60 02a57746o0866c   0x0000  18.982696
57746.648259 19.569016      NaN  -21.0  18.0   c  0.0   1.09 210.89571 54.30804  9539.77  2471.56 4.17 3.92  78.9 -0.407    19.60 21.66 02a57746o0885c   0x0000  19.883228
57746.650355 19.631075      NaN  -21.0  17.0   c  0.0   1.00 210.89571 54.30804   354.79  2273.07 4.15 4.02  85.7 -0.380    19.60 21.59 02a57746o0889c   0x0000  18.982696
57746.659628 19.401649      NaN  -25.0  21.0   c  0.0   0.79 210.89571 54.30804  9575.91  2413.31 4.06 3.80  79.7 -0.417    19.52 21.38 02a57746o0907c  0x80000  22.634989
57746.661195 19.212347      NaN   21.0  18.0   c  0.0   1.26 210.89571 54.30804   343.79  2409.58 4.09 3.96  84.2 -0.380    19.40 21.16 02a57746o0910c   0x0000  19.883228
57746.669931 18.684100      NaN    8.0  38.0   c  0.0   1.19 210.89571 54.30804   377.09  2333.99 4.32 4.15  80.0 -0.358    18.45 19.40 02a57746o0927c   0x0000  38.927403
57778.570698 19.529530      NaN    2.0  18.0   c  0.0   1.12 210.89571 54.30804  9089.99 10210.58 4.12 3.71 -88.1 -0.431    19.77 21.82 02a57778o0568c  0x80000  19.883228
57778.576629 19.401649      NaN  -14.0  21.0   c  0.0   0.97 210.89571 54.30804  7865.08   409.32 4.00 3.78  15.1 -0.454    19.75 21.80 02a57778o0578c  0x80000  22.634989
57778.584061 19.287255      NaN   10.0  20.0   c  0.0   1.08 210.89571 54.30804  9103.35 10252.05 4.09 3.68 -88.1 -0.432    19.77 21.81 02a57778o0592c  0x80000  21.710429
57778.589437 19.510313      NaN    3.0  18.0   c  0.0   0.99 210.89571 54.30804  7877.35   450.22 3.94 3.77  18.1 -0.452    19.77 21.82 02a57778o0602c  0x80000  19.883228
57778.596885 19.436675      NaN    7.0  18.0   c  0.0   1.30 210.89571 54.30804  9045.98 10178.00 4.09 3.73  89.5 -0.433    19.78 21.83 02a57778o0616c 0x400400  19.883228
57778.602290 19.454622      NaN   -2.0  20.0   c  0.0   0.92 210.89571 54.30804  7834.82   374.86 3.95 3.73  15.0 -0.453    19.79 21.85 02a57778o0626c  0x80000  21.710429
57778.609876 19.226921      NaN   17.0  19.0   c  0.0   0.85 210.89571 54.30804  9023.86 10299.18 4.04 3.68 -88.4 -0.432    19.80 21.86 02a57778o0640c  0x80000  20.792853
57778.615190 19.609992      NaN    1.0  17.0   c  0.0   1.24 210.89571 54.30804  7814.25   498.52 3.84 3.67  17.6 -0.453    19.81 21.88 02a57778o0650c  0x80000  18.982696
57778.622705 19.334813      NaN   10.0  19.0   c  0.0   1.06 210.89571 54.30804  9069.34 10239.67 3.98 3.63 -89.0 -0.436    19.82 21.89 02a57778o0664c  0x80000  20.792853
