 sigma_kern  peak_appmag  peak_flux peak_mjd sigma_sim    max_fom max_fom_mjd
        130        21.53    8.87156  58122.5     110.0  20.027712     58012.5
        130        21.53    8.87156  59375.5     200.0  48.348334     59367.5
        130        21.53    8.87156  58387.5      20.0 -22.666579     58367.5
        130        21.53    8.87156  60251.5     250.0   8.347662     60215.5
        130        21.53    8.87156  57695.5     250.0  21.627422     57840.5
        130        21.53    8.87156  59383.5     150.0  77.837997     59366.5
        130        21.53    8.87156  59322.5     250.0  82.036786     59345.5
        130        21.53    8.87156  59975.5     250.0  16.265633     60017.5
        130        21.53    8.87156  58756.5      40.0   24.45968     58716.5
        130        21.53    8.87156  58178.5     150.0  14.391273     58228.5
        130        21.53    8.87156  59898.5     200.0  28.954721     59699.5
        130        21.53    8.87156  59360.5     250.0  47.447834     59371.5
        130        21.53    8.87156  57324.5      40.0    3.57554     57363.5
        130        21.53    8.87156  58209.5     200.0  10.129008     58254.5
        130        21.53    8.87156  59821.5      20.0 -16.330656     59841.5
        130        21.53    8.87156  59505.5      20.0 -17.646324     59525.5
        130        21.53    8.87156  59870.5      40.0 -12.748189     59910.5
        130        21.53    8.87156  57382.5     200.0   3.859862     57337.5
        130        21.53    8.87156  59370.5     150.0  52.004592     59369.5
        130        21.53    8.87156  57406.5     300.0    7.13901     57706.5
        130        21.53    8.87156  59112.5     300.0  19.286755     59028.5
        130        21.53    8.87156  57615.5     150.0  16.874067     57765.5
        130        21.53    8.87156  59259.5     300.0  35.795405     59293.5
        130        21.53    8.87156  57773.5     110.0   28.56222     57816.5
        130        21.53    8.87156  58760.5      40.0  20.568286     58720.5
        130        21.53    8.87156  57266.5      80.0  -2.939489     57233.5
        130        21.53    8.87156  58325.5     300.0  12.089368     58285.5
        130        21.53    8.87156  58562.5     300.0  73.637668     58580.5
        130        21.53    8.87156  58174.5      80.0  29.388039     58184.5
        130        21.53    8.87156  60055.5     150.0  16.898778     60091.5
        130        21.53    8.87156  57930.5     200.0  40.553332     57897.5
        130        21.53    8.87156  58930.5      20.0  25.930365     58945.5
        130        21.53    8.87156  57880.5      20.0 -29.739155     57900.5
        130        21.53    8.87156  57758.5     150.0  14.564115     57766.5
        130        21.53    8.87156  57474.5     250.0  13.829973     57724.5
        130        21.53    8.87156  59951.5     200.0  31.910767     59942.5
        130        21.53    8.87156  58696.5     300.0  54.013134     58621.5
        130        21.53    8.87156  57430.5      40.0   7.780978     57408.5
        130        21.53    8.87156  59346.5      80.0  10.800926     59356.5
        130        21.53    8.87156  59161.5     110.0  27.524296     59252.5
        130        21.53    8.87156  58572.5     250.0   7.457764     58585.5
        130        21.53    8.87156  60282.5     200.0   6.754719     60291.5
        130        21.53    8.87156  57679.5     110.0  17.093561     57789.5
        130        21.53    8.87156  58606.5      20.0   5.724563     58586.5
        130        21.53    8.87156  58298.5      20.0    -2.9861     58318.5
        130        21.53    8.87156  58644.5      40.0  -5.993752     58684.5
        130        21.53    8.87156  59392.5      40.0  -2.289596     59391.5
        130        21.53    8.87156  58435.5     300.0  13.883205     58441.5
        130        21.53    8.87156  60081.5     150.0  25.958888     60110.5
        130        21.53    8.87156  59976.5     300.0  27.536662     60056.5
        130        21.53    8.87156  58565.5      80.0  64.989273     58575.5
        130        21.53    8.87156  58678.5     250.0   25.76831     58624.5
        130        21.53    8.87156  59369.5     250.0  80.979847     59359.5
        130        21.53    8.87156  59592.5     200.0  50.120035     59625.5
        130        21.53    8.87156  59848.5     300.0  19.409244     59760.5
        130        21.53    8.87156  58991.5     200.0    36.9233     59013.5
        130        21.53    8.87156  57746.5     300.0   -8.83134     57509.5
        130        21.53    8.87156  58732.5     200.0  49.741906     58626.5
        130        21.53    8.87156  57655.5     110.0  27.594016     57765.5
        130        21.53    8.87156  59315.5     110.0  62.819667     59329.5
        130        21.53    8.87156  59818.5      80.0  43.408928     59738.5
        130        21.53    8.87156  58446.5      80.0 -21.889675     58488.5
        130        21.53    8.87156  57812.5     110.0  40.756704     57885.5
        130        21.53    8.87156  57402.5      40.0   0.695771     57442.5
        130        21.53    8.87156  57281.5      20.0   3.358349     57301.5
        130        21.53    8.87156  57753.5      40.0 -29.904158     57713.5
        130        21.53    8.87156  57740.5     300.0   5.638178     58040.5
        130        21.53    8.87156  58025.5     250.0  26.887244     57864.5
        130        21.53    8.87156  57832.5     150.0  35.286703     57847.5
        130        21.53    8.87156  59018.5     200.0  69.491987     58993.5
        130        21.53    8.87156  58362.5     150.0  53.211428     58301.5
        130        21.53    8.87156  57569.5     110.0  -5.524611     57501.5
        130        21.53    8.87156  57728.5      80.0  15.100081     57808.5
        130        21.53    8.87156  57471.5     300.0  14.782242     57771.5
        130        21.53    8.87156  59338.5     250.0  58.939164     59356.5
        130        21.53    8.87156  59385.5      40.0  49.782321     59355.5
        130        21.53    8.87156  59322.5     250.0  47.587528     59356.5
        130        21.53    8.87156  58127.5     110.0    1.02479     58017.5
        130        21.53    8.87156  59061.5     250.0  10.690015     58811.5
        130        21.53    8.87156  60004.5     300.0  19.908329     60068.5
